id,timestamp,source_ip,destination_ip,protocol,threat_level
727,2024-01-01 03:46:00,92.197.20.201,53.152.123.44,ICMP,low
728,2024-01-01 03:47:00,124.163.215.74,220.5.46.128,TCP,critical
729,2024-01-01 03:48:00,223.50.223.149,179.121.34.7,UDP,low
730,2024-01-01 03:49:00,97.76.191.181,47.110.238.251,HTTP,high
731,2024-01-01 03:50:00,180.113.122.44,153.227.5.209,ICMP,high
732,2024-01-01 03:51:00,43.206.132.118,107.124.247.217,UDP,low
733,2024-01-01 03:52:00,26.16.35.46,120.132.1.114,HTTP,high
734,2024-01-01 03:53:00,27.216.250.149,12.95.5.194,TCP,medium
735,2024-01-01 03:54:00,50.69.215.217,167.7.157.210,ICMP,medium
736,2024-01-01 03:55:00,156.8.62.24,128.20.170.177,UDP,high
737,2024-01-01 03:56:00,219.89.255.254,140.116.41.74,UDP,critical
738,2024-01-01 03:57:00,30.67.241.95,2.219.125.29,HTTP,high
739,2024-01-01 03:58:00,50.69.215.217,179.121.34.7,HTTP,low
740,2024-01-01 03:59:00,25.222.169.44,190.159.92.143,HTTP,medium
741,2024-01-01 04:00:00,34.121.96.160,135.122.150.81,UDP,critical
742,2024-01-01 04:01:00,153.165.130.71,140.116.41.74,TCP,medium
743,2024-01-01 04:02:00,194.2.107.123,66.9.20.163,TCP,medium
744,2024-01-01 04:03:00,194.2.107.123,209.224.225.98,HTTP,medium
745,2024-01-01 04:04:00,30.67.241.95,189.85.240.69,UDP,medium
746,2024-01-01 04:05:00,27.216.250.149,188.136.246.170,TCP,critical
747,2024-01-01 04:06:00,150.83.8.126,52.145.112.142,HTTP,high
748,2024-01-01 04:07:00,193.30.8.5,73.172.92.79,UDP,critical
749,2024-01-01 04:08:00,156.8.62.24,208.117.243.215,UDP,critical
750,2024-01-01 04:09:00,65.131.39.100,53.152.123.44,UDP,medium
751,2024-01-01 04:10:00,100.144.34.3,198.112.42.77,HTTP,low
752,2024-01-01 04:11:00,180.113.122.44,66.9.20.163,HTTP,medium
753,2024-01-01 04:12:00,142.108.31.200,78.43.233.6,HTTP,low
754,2024-01-01 04:13:00,153.236.40.118,115.122.161.93,TCP,medium
755,2024-01-01 04:14:00,219.89.255.254,126.33.146.99,ICMP,medium
756,2024-01-01 04:15:00,6.175.127.153,198.112.42.77,TCP,low
757,2024-01-01 04:16:00,112.122.189.210,115.122.161.93,UDP,critical
758,2024-01-01 04:17:00,43.206.132.118,140.116.41.74,UDP,high
759,2024-01-01 04:18:00,17.153.33.115,209.224.225.98,ICMP,medium
760,2024-01-01 04:19:00,113.210.42.52,140.116.41.74,TCP,medium
761,2024-01-01 04:20:00,7.102.13.41,93.117.76.140,TCP,high
762,2024-01-01 04:21:00,190.100.209.121,115.122.161.93,HTTPS,critical
763,2024-01-01 04:22:00,42.122.236.15,120.132.1.114,UDP,high
764,2024-01-01 04:23:00,65.131.39.100,198.112.42.77,HTTPS,medium
765,2024-01-01 04:24:00,91.102.243.5,68.90.155.223,ICMP,medium
766,2024-01-01 04:25:00,187.140.90.252,130.70.67.99,UDP,low
767,2024-01-01 04:26:00,89.145.16.105,6.93.2.197,TCP,low
768,2024-01-01 04:27:00,30.67.241.95,40.113.18.153,HTTP,low
769,2024-01-01 04:28:00,193.30.8.5,6.34.147.167,ICMP,critical
770,2024-01-01 04:29:00,7.102.13.41,6.93.2.197,UDP,medium
771,2024-01-01 04:30:00,163.56.130.96,57.93.71.169,HTTP,low
772,2024-01-01 04:31:00,30.67.241.95,17.56.206.79,UDP,low
773,2024-01-01 04:32:00,153.165.130.71,100.161.236.0,HTTPS,medium
774,2024-01-01 04:33:00,190.100.209.121,117.117.16.171,HTTP,low
775,2024-01-01 04:34:00,62.230.139.54,6.34.147.167,ICMP,medium
776,2024-01-01 04:35:00,65.171.28.84,153.227.5.209,UDP,medium
777,2024-01-01 04:36:00,30.67.241.95,128.20.170.177,TCP,critical
778,2024-01-01 04:37:00,194.2.107.123,117.117.16.171,HTTP,high
779,2024-01-01 04:38:00,7.102.13.41,73.172.92.79,HTTP,critical
780,2024-01-01 04:39:00,156.8.62.24,193.129.199.168,ICMP,critical
781,2024-01-01 04:40:00,184.104.146.176,128.20.170.177,UDP,critical
782,2024-01-01 04:41:00,113.210.42.52,57.87.56.196,UDP,medium
783,2024-01-01 04:42:00,100.144.34.3,100.161.236.0,TCP,low
784,2024-01-01 04:43:00,25.222.169.44,47.110.238.251,HTTPS,medium
785,2024-01-01 04:44:00,9.94.130.159,1.161.160.16,ICMP,high
786,2024-01-01 04:45:00,26.16.35.46,167.7.157.210,TCP,critical
787,2024-01-01 04:46:00,184.104.146.176,12.95.5.194,HTTPS,medium
788,2024-01-01 04:47:00,63.255.84.119,54.175.112.120,ICMP,high
789,2024-01-01 04:48:00,113.210.42.52,193.129.199.168,TCP,low
790,2024-01-01 04:49:00,34.121.96.160,153.227.5.209,UDP,high
791,2024-01-01 04:50:00,193.30.8.5,117.117.16.171,HTTPS,high
792,2024-01-01 04:51:00,219.89.255.254,107.124.247.217,HTTP,critical
793,2024-01-01 04:52:00,27.216.250.149,57.87.56.196,HTTP,medium
794,2024-01-01 04:53:00,150.83.8.126,57.87.56.196,ICMP,medium
795,2024-01-01 04:54:00,113.210.42.52,78.43.233.6,HTTP,low
796,2024-01-01 04:55:00,65.150.84.5,6.34.147.167,HTTP,low
797,2024-01-01 04:56:00,156.8.62.24,12.95.5.194,HTTPS,high
798,2024-01-01 04:57:00,30.247.177.81,117.117.16.171,TCP,high
799,2024-01-01 04:58:00,17.153.33.115,87.174.22.224,HTTPS,low
800,2024-01-01 04:59:00,156.8.62.24,167.7.157.210,HTTP,high
801,2024-01-01 05:00:00,163.56.130.96,154.41.192.199,HTTP,high
802,2024-01-01 05:01:00,163.56.130.96,153.227.5.209,HTTP,high
803,2024-01-01 05:02:00,193.210.100.45,57.93.71.169,HTTP,medium
804,2024-01-01 05:03:00,156.8.62.24,40.113.18.153,HTTPS,medium
805,2024-01-01 05:04:00,65.171.28.84,164.79.84.146,ICMP,high
806,2024-01-01 05:05:00,218.47.105.25,190.159.92.143,UDP,high
807,2024-01-01 05:06:00,97.76.191.181,140.116.41.74,HTTPS,high
808,2024-01-01 05:07:00,92.197.20.201,115.122.161.93,HTTP,high
809,2024-01-01 05:08:00,89.145.16.105,100.161.236.0,TCP,medium
810,2024-01-01 05:09:00,156.198.126.96,57.93.71.169,ICMP,critical
811,2024-01-01 05:10:00,25.222.169.44,126.250.170.201,HTTPS,low
812,2024-01-01 05:11:00,65.171.28.84,6.93.2.197,HTTPS,low
813,2024-01-01 05:12:00,193.30.8.5,189.85.240.69,HTTPS,critical
814,2024-01-01 05:13:00,124.163.215.74,1.161.160.16,UDP,medium
815,2024-01-01 05:14:00,124.163.215.74,140.116.41.74,TCP,high
816,2024-01-01 05:15:00,6.175.127.153,154.41.192.199,HTTPS,medium
817,2024-01-01 05:16:00,153.236.40.118,208.117.243.215,HTTP,high
818,2024-01-01 05:17:00,50.69.215.217,164.79.84.146,HTTP,critical
819,2024-01-01 05:18:00,153.165.130.71,179.121.34.7,HTTPS,medium
820,2024-01-01 05:19:00,156.8.62.24,107.124.247.217,HTTPS,medium
821,2024-01-01 05:20:00,34.121.96.160,52.145.112.142,HTTPS,medium
822,2024-01-01 05:21:00,180.113.122.44,135.122.150.81,HTTPS,critical
823,2024-01-01 05:22:00,119.141.75.236,66.9.20.163,HTTP,low
824,2024-01-01 05:23:00,63.255.84.119,12.95.5.194,UDP,high
825,2024-01-01 05:24:00,150.83.8.126,6.34.147.167,HTTP,medium
826,2024-01-01 05:25:00,113.210.42.52,179.121.34.7,TCP,high
827,2024-01-01 05:26:00,62.230.139.54,220.5.46.128,UDP,medium
828,2024-01-01 05:27:00,25.222.169.44,42.26.147.8,HTTPS,medium
829,2024-01-01 05:28:00,110.0.41.158,17.10.90.55,ICMP,low
830,2024-01-01 05:29:00,27.216.250.149,188.136.246.170,UDP,high
831,2024-01-01 05:30:00,194.2.107.123,6.93.2.197,ICMP,medium
832,2024-01-01 05:31:00,156.74.141.162,154.41.192.199,UDP,medium
833,2024-01-01 05:32:00,97.76.191.181,208.117.243.215,TCP,low
834,2024-01-01 05:33:00,153.236.40.118,52.145.112.142,HTTPS,critical
835,2024-01-01 05:34:00,219.89.255.254,42.26.147.8,ICMP,medium
836,2024-01-01 05:35:00,142.108.31.200,68.90.155.223,TCP,critical
837,2024-01-01 05:36:00,7.102.13.41,66.9.20.163,ICMP,medium
838,2024-01-01 05:37:00,100.144.34.3,107.124.247.217,HTTPS,high
839,2024-01-01 05:38:00,110.0.41.158,167.7.157.210,ICMP,low
840,2024-01-01 05:39:00,193.30.8.5,188.136.246.170,TCP,low
841,2024-01-01 05:40:00,30.67.241.95,93.117.76.140,TCP,critical
842,2024-01-01 05:41:00,193.14.202.175,198.112.42.77,TCP,low
843,2024-01-01 05:42:00,42.122.236.15,135.122.150.81,ICMP,high
844,2024-01-01 05:43:00,193.210.100.45,53.152.123.44,HTTP,high
845,2024-01-01 05:44:00,187.140.90.252,198.112.42.77,HTTP,medium
846,2024-01-01 05:45:00,65.131.39.100,184.20.148.158,HTTP,high
847,2024-01-01 05:46:00,219.89.255.254,42.26.147.8,HTTPS,medium
848,2024-01-01 05:47:00,110.0.41.158,12.95.5.194,TCP,medium
849,2024-01-01 05:48:00,62.230.139.54,73.172.92.79,HTTPS,medium
850,2024-01-01 05:49:00,30.67.241.95,190.159.92.143,TCP,low
851,2024-01-01 05:50:00,113.210.42.52,135.122.150.81,UDP,high
852,2024-01-01 05:51:00,193.210.100.45,100.161.236.0,HTTP,low
853,2024-01-01 05:52:00,187.140.90.252,115.122.161.93,UDP,medium
854,2024-01-01 05:53:00,65.171.28.84,52.145.112.142,UDP,low
855,2024-01-01 05:54:00,65.131.39.100,184.20.148.158,HTTPS,critical
856,2024-01-01 05:55:00,97.76.191.181,208.117.243.215,ICMP,critical
857,2024-01-01 05:56:00,223.50.223.149,153.227.5.209,UDP,low
858,2024-01-01 05:57:00,17.153.33.115,68.90.155.223,ICMP,medium
859,2024-01-01 05:58:00,9.94.130.159,209.224.225.98,TCP,high
860,2024-01-01 05:59:00,180.113.122.44,193.129.199.168,HTTP,high
861,2024-01-01 06:00:00,184.104.146.176,15.127.192.56,HTTPS,medium
862,2024-01-01 06:01:00,190.100.209.121,140.116.41.74,TCP,medium
863,2024-01-01 06:02:00,65.171.28.84,100.161.236.0,HTTPS,critical
864,2024-01-01 06:03:00,223.50.223.149,198.112.42.77,HTTPS,medium
865,2024-01-01 06:04:00,30.67.241.95,130.70.67.99,HTTPS,low
866,2024-01-01 06:05:00,88.156.169.214,1.161.160.16,HTTP,low
867,2024-01-01 06:06:00,6.175.127.153,40.113.18.153,HTTPS,high
868,2024-01-01 06:07:00,36.90.10.17,188.136.246.170,TCP,critical
869,2024-01-01 06:08:00,124.163.215.74,126.250.170.201,ICMP,high
870,2024-01-01 06:09:00,150.83.8.126,1.161.160.16,UDP,critical
871,2024-01-01 06:10:00,153.236.40.118,15.127.192.56,HTTPS,critical
872,2024-01-01 06:11:00,142.108.31.200,52.145.112.142,HTTPS,critical
873,2024-01-01 06:12:00,156.8.62.24,66.9.20.163,HTTP,medium
874,2024-01-01 06:13:00,113.210.42.52,179.121.34.7,HTTPS,medium
875,2024-01-01 06:14:00,113.210.42.52,179.121.34.7,ICMP,low
876,2024-01-01 06:15:00,65.171.28.84,140.116.41.74,HTTPS,critical
877,2024-01-01 06:16:00,223.50.223.149,154.41.192.199,ICMP,medium
878,2024-01-01 06:17:00,7.102.13.41,190.159.92.143,TCP,critical
879,2024-01-01 06:18:00,6.175.127.153,188.136.246.170,ICMP,low
880,2024-01-01 06:19:00,223.50.223.149,179.121.34.7,HTTP,high
881,2024-01-01 06:20:00,7.102.13.41,120.132.1.114,UDP,high
882,2024-01-01 06:21:00,34.121.96.160,40.170.156.238,HTTPS,medium
883,2024-01-01 06:22:00,42.122.236.15,68.90.155.223,TCP,low
884,2024-01-01 06:23:00,156.74.141.162,220.5.46.128,HTTP,critical
885,2024-01-01 06:24:00,27.216.250.149,100.161.236.0,ICMP,critical
886,2024-01-01 06:25:00,97.76.191.181,120.132.1.114,HTTPS,critical
887,2024-01-01 06:26:00,65.150.84.5,47.110.238.251,TCP,high
888,2024-01-01 06:27:00,36.90.10.17,198.112.42.77,UDP,low
889,2024-01-01 06:28:00,193.14.202.175,54.175.112.120,ICMP,medium
890,2024-01-01 06:29:00,91.102.243.5,135.122.150.81,UDP,high
891,2024-01-01 06:30:00,218.47.105.25,57.93.71.169,UDP,medium
892,2024-01-01 06:31:00,88.156.169.214,167.7.157.210,UDP,high
893,2024-01-01 06:32:00,153.165.130.71,42.26.147.8,UDP,medium
894,2024-01-01 06:33:00,9.94.130.159,115.122.161.93,HTTPS,medium
895,2024-01-01 06:34:00,62.230.139.54,220.5.46.128,HTTPS,high
896,2024-01-01 06:35:00,43.206.132.118,66.9.20.163,TCP,medium
897,2024-01-01 06:36:00,30.67.241.95,66.9.20.163,ICMP,critical
898,2024-01-01 06:37:00,34.121.96.160,57.93.71.169,HTTP,high
899,2024-01-01 06:38:00,30.247.177.81,68.90.155.223,ICMP,low
900,2024-01-01 06:39:00,219.89.255.254,198.112.42.77,UDP,medium
901,2024-01-01 06:40:00,124.163.215.74,164.79.84.146,UDP,critical
902,2024-01-01 06:41:00,25.222.169.44,93.117.76.140,TCP,low
903,2024-01-01 06:42:00,156.8.62.24,209.224.225.98,HTTPS,high
904,2024-01-01 06:43:00,36.90.10.17,209.224.225.98,UDP,medium
905,2024-01-01 06:44:00,7.102.13.41,79.195.95.193,HTTPS,medium
906,2024-01-01 06:45:00,17.153.33.115,115.122.161.93,ICMP,critical
907,2024-01-01 06:46:00,187.140.90.252,135.122.150.81,TCP,low
908,2024-01-01 06:47:00,100.144.34.3,73.172.92.79,ICMP,high
909,2024-01-01 06:48:00,193.14.202.175,40.170.156.238,HTTPS,low
910,2024-01-01 06:49:00,17.153.33.115,66.9.20.163,HTTPS,medium
911,2024-01-01 06:50:00,34.121.96.160,15.127.192.56,ICMP,low
912,2024-01-01 06:51:00,25.222.169.44,154.41.192.199,HTTPS,medium
913,2024-01-01 06:52:00,25.222.169.44,17.10.90.55,UDP,critical
914,2024-01-01 06:53:00,156.8.62.24,179.121.34.7,UDP,high
915,2024-01-01 06:54:00,223.50.223.149,40.113.18.153,ICMP,low
916,2024-01-01 06:55:00,36.90.10.17,126.250.170.201,HTTPS,high
917,2024-01-01 06:56:00,9.94.130.159,126.33.146.99,HTTPS,high
918,2024-01-01 06:57:00,153.236.40.118,153.227.5.209,ICMP,critical
919,2024-01-01 06:58:00,113.210.42.52,154.41.192.199,HTTP,medium
920,2024-01-01 06:59:00,150.83.8.126,188.136.246.170,ICMP,critical
921,2024-01-01 07:00:00,7.102.13.41,153.227.5.209,UDP,high
922,2024-01-01 07:01:00,124.163.215.74,42.26.147.8,UDP,high
923,2024-01-01 07:02:00,25.222.169.44,120.132.1.114,HTTPS,low
924,2024-01-01 07:03:00,27.216.250.149,73.172.92.79,HTTP,medium
925,2024-01-01 07:04:00,50.69.215.217,211.221.16.39,TCP,low
926,2024-01-01 07:05:00,190.214.213.165,2.219.125.29,TCP,high
927,2024-01-01 07:06:00,124.163.215.74,208.117.243.215,HTTPS,medium
928,2024-01-01 07:07:00,42.122.236.15,57.93.71.169,UDP,high
929,2024-01-01 07:08:00,43.206.132.118,100.161.236.0,HTTP,medium
930,2024-01-01 07:09:00,180.113.122.44,115.122.161.93,HTTP,medium
931,2024-01-01 07:10:00,184.104.146.176,40.170.156.238,HTTP,medium
932,2024-01-01 07:11:00,97.76.191.181,130.70.67.99,HTTP,high
933,2024-01-01 07:12:00,156.74.141.162,126.250.170.201,HTTPS,medium
934,2024-01-01 07:13:00,119.141.75.236,179.121.34.7,TCP,critical
935,2024-01-01 07:14:00,43.206.132.118,154.41.192.199,UDP,medium
936,2024-01-01 07:15:00,150.83.8.126,126.33.146.99,HTTPS,high
937,2024-01-01 07:16:00,153.165.130.71,184.20.148.158,HTTP,critical
938,2024-01-01 07:17:00,63.255.84.119,54.175.112.120,HTTP,low
939,2024-01-01 07:18:00,92.197.20.201,130.70.67.99,ICMP,high
940,2024-01-01 07:19:00,30.247.177.81,153.227.5.209,HTTP,medium
941,2024-01-01 07:20:00,156.8.62.24,68.90.155.223,HTTP,low
942,2024-01-01 07:21:00,193.14.202.175,78.43.233.6,HTTP,high
943,2024-01-01 07:22:00,113.210.42.52,66.9.20.163,UDP,medium
944,2024-01-01 07:23:00,218.47.105.25,120.132.1.114,TCP,critical
945,2024-01-01 07:24:00,30.67.241.95,135.122.150.81,HTTPS,high
946,2024-01-01 07:25:00,36.90.10.17,12.95.5.194,HTTP,medium
947,2024-01-01 07:26:00,92.197.20.201,15.127.192.56,ICMP,low
948,2024-01-01 07:27:00,26.16.35.46,189.85.240.69,ICMP,critical
949,2024-01-01 07:28:00,26.16.35.46,107.124.247.217,TCP,medium
950,2024-01-01 07:29:00,190.214.213.165,140.116.41.74,ICMP,critical
951,2024-01-01 07:30:00,194.2.107.123,2.219.125.29,HTTPS,high
952,2024-01-01 07:31:00,113.210.42.52,189.85.240.69,HTTP,high
953,2024-01-01 07:32:00,89.145.16.105,47.110.238.251,TCP,low
954,2024-01-01 07:33:00,34.121.96.160,126.250.170.201,UDP,low
955,2024-01-01 07:34:00,30.247.177.81,57.93.71.169,UDP,low
956,2024-01-01 07:35:00,89.145.16.105,17.10.90.55,ICMP,critical
957,2024-01-01 07:36:00,65.171.28.84,15.127.192.56,HTTPS,medium
958,2024-01-01 07:37:00,36.90.10.17,130.70.67.99,UDP,low
959,2024-01-01 07:38:00,6.175.127.153,57.87.56.196,HTTP,high
960,2024-01-01 07:39:00,218.47.105.25,208.117.243.215,UDP,medium
961,2024-01-01 07:40:00,223.50.223.149,12.95.5.194,HTTP,critical
962,2024-01-01 07:41:00,30.67.241.95,93.117.76.140,UDP,low
963,2024-01-01 07:42:00,119.141.75.236,128.20.170.177,TCP,high
964,2024-01-01 07:43:00,89.145.16.105,140.116.41.74,TCP,high
965,2024-01-01 07:44:00,91.102.243.5,164.79.84.146,HTTP,medium
966,2024-01-01 07:45:00,190.100.209.121,189.85.240.69,TCP,critical
967,2024-01-01 07:46:00,193.14.202.175,87.174.22.224,TCP,high
968,2024-01-01 07:47:00,42.122.236.15,184.20.148.158,TCP,low
969,2024-01-01 07:48:00,142.108.31.200,68.90.155.223,HTTPS,low
970,2024-01-01 07:49:00,124.163.215.74,153.227.5.209,HTTPS,high
971,2024-01-01 07:50:00,88.156.169.214,100.161.236.0,HTTPS,critical
972,2024-01-01 07:51:00,25.222.169.44,184.20.148.158,UDP,high
973,2024-01-01 07:52:00,50.69.215.217,57.87.56.196,ICMP,critical
974,2024-01-01 07:53:00,65.171.28.84,209.224.225.98,HTTP,low
975,2024-01-01 07:54:00,34.121.96.160,17.56.206.79,ICMP,high
976,2024-01-01 07:55:00,156.8.62.24,87.174.22.224,ICMP,critical
977,2024-01-01 07:56:00,153.236.40.118,57.93.71.169,HTTP,low
978,2024-01-01 07:57:00,65.171.28.84,100.161.236.0,UDP,critical
979,2024-01-01 07:58:00,25.222.169.44,66.9.20.163,ICMP,medium
980,2024-01-01 07:59:00,112.122.189.210,107.124.247.217,UDP,critical
981,2024-01-01 08:00:00,34.121.96.160,17.10.90.55,ICMP,high
982,2024-01-01 08:01:00,30.247.177.81,17.10.90.55,HTTP,low
983,2024-01-01 08:02:00,218.47.105.25,190.159.92.143,ICMP,critical
984,2024-01-01 08:03:00,184.104.146.176,126.33.146.99,HTTPS,low
985,2024-01-01 08:04:00,194.2.107.123,15.127.192.56,ICMP,low
986,2024-01-01 08:05:00,142.108.31.200,54.175.112.120,ICMP,low
987,2024-01-01 08:06:00,63.255.84.119,17.56.206.79,ICMP,critical
988,2024-01-01 08:07:00,30.247.177.81,193.129.199.168,HTTP,medium
989,2024-01-01 08:08:00,9.94.130.159,135.122.150.81,HTTP,medium
990,2024-01-01 08:09:00,7.102.13.41,68.90.155.223,UDP,high
991,2024-01-01 08:10:00,25.222.169.44,126.33.146.99,HTTP,low
992,2024-01-01 08:11:00,34.121.96.160,130.70.67.99,UDP,medium
993,2024-01-01 08:12:00,27.216.250.149,120.132.1.114,ICMP,medium
994,2024-01-01 08:13:00,156.74.141.162,128.20.170.177,UDP,high
995,2024-01-01 08:14:00,42.122.236.15,15.127.192.56,ICMP,low
996,2024-01-01 08:15:00,119.141.75.236,40.113.18.153,HTTPS,low
997,2024-01-01 08:16:00,97.76.191.181,52.145.112.142,TCP,high
998,2024-01-01 08:17:00,9.94.130.159,117.117.16.171,TCP,critical
999,2024-01-01 08:18:00,142.108.31.200,167.7.157.210,HTTPS,high
1000,2024-01-01 08:19:00,26.16.35.46,184.20.148.158,HTTPS,low
1001,2024-01-01 00:00:00,142.108.31.200,164.79.84.146,HTTP,high
1002,2024-01-01 00:01:00,88.156.169.214,40.113.18.153,HTTPS,medium
1003,2024-01-01 00:02:00,219.89.255.254,190.159.92.143,HTTPS,critical
1004,2024-01-01 00:03:00,113.210.42.52,189.85.240.69,HTTPS,low
1005,2024-01-01 00:04:00,124.163.215.74,220.5.46.128,HTTP,critical
1006,2024-01-01 00:05:00,43.206.132.118,179.121.34.7,HTTPS,critical
1007,2024-01-01 00:06:00,142.108.31.200,40.170.156.238,HTTPS,critical
1008,2024-01-01 00:07:00,156.74.141.162,130.70.67.99,HTTPS,medium
1009,2024-01-01 00:08:00,9.94.130.159,15.127.192.56,HTTPS,high
1010,2024-01-01 00:09:00,156.8.62.24,128.20.170.177,HTTP,low
1011,2024-01-01 00:10:00,65.171.28.84,40.113.18.153,HTTP,medium
1012,2024-01-01 00:11:00,153.165.130.71,117.117.16.171,TCP,low
1013,2024-01-01 00:12:00,113.210.42.52,52.145.112.142,HTTP,critical
1014,2024-01-01 00:13:00,30.67.241.95,140.116.41.74,HTTPS,low
1015,2024-01-01 00:14:00,150.83.8.126,1.161.160.16,TCP,critical
1016,2024-01-01 00:15:00,97.76.191.181,117.117.16.171,UDP,critical
1017,2024-01-01 00:16:00,65.171.28.84,179.121.34.7,HTTP,low
1018,2024-01-01 00:17:00,43.206.132.118,220.5.46.128,UDP,high
1019,2024-01-01 00:18:00,88.156.169.214,79.195.95.193,TCP,medium
1020,2024-01-01 00:19:00,43.206.132.118,57.87.56.196,TCP,medium
1021,2024-01-01 00:20:00,219.89.255.254,115.122.161.93,HTTPS,critical
1022,2024-01-01 00:21:00,219.89.255.254,140.116.41.74,HTTPS,high
1023,2024-01-01 00:22:00,100.144.34.3,54.175.112.120,ICMP,high
1024,2024-01-01 00:23:00,184.104.146.176,93.117.76.140,TCP,medium
1025,2024-01-01 00:24:00,30.67.241.95,79.195.95.193,ICMP,critical
1026,2024-01-01 00:25:00,36.90.10.17,73.172.92.79,HTTP,low
1027,2024-01-01 00:26:00,153.165.130.71,40.113.18.153,ICMP,high
1028,2024-01-01 00:27:00,6.175.127.153,52.145.112.142,HTTPS,medium
1029,2024-01-01 00:28:00,7.102.13.41,126.33.146.99,TCP,high
1030,2024-01-01 00:29:00,26.16.35.46,47.110.238.251,HTTPS,critical
1031,2024-01-01 00:30:00,88.156.169.214,57.93.71.169,HTTPS,high
1032,2024-01-01 00:31:00,153.165.130.71,79.195.95.193,HTTP,medium
1033,2024-01-01 00:32:00,187.140.90.252,220.5.46.128,HTTP,medium
1034,2024-01-01 00:33:00,219.89.255.254,12.95.5.194,TCP,high
1035,2024-01-01 00:34:00,92.197.20.201,78.43.233.6,ICMP,critical
1036,2024-01-01 00:35:00,65.150.84.5,15.127.192.56,HTTP,critical
1037,2024-01-01 00:36:00,156.8.62.24,120.132.1.114,TCP,high
1038,2024-01-01 00:37:00,153.236.40.118,209.224.225.98,UDP,low
1039,2024-01-01 00:38:00,219.89.255.254,100.161.236.0,ICMP,low
1040,2024-01-01 00:39:00,153.236.40.118,57.93.71.169,UDP,medium
1041,2024-01-01 00:40:00,6.175.127.153,57.87.56.196,HTTPS,low
1042,2024-01-01 00:41:00,100.144.34.3,54.175.112.120,HTTPS,critical
1043,2024-01-01 00:42:00,113.210.42.52,52.145.112.142,UDP,medium
1044,2024-01-01 00:43:00,63.255.84.119,220.5.46.128,ICMP,high
1045,2024-01-01 00:44:00,89.145.16.105,135.122.150.81,HTTP,high
1046,2024-01-01 00:45:00,163.56.130.96,126.250.170.201,TCP,high
1047,2024-01-01 00:46:00,27.216.250.149,6.34.147.167,TCP,critical
1048,2024-01-01 00:47:00,223.50.223.149,54.175.112.120,HTTPS,low
1049,2024-01-01 00:48:00,43.206.132.118,53.152.123.44,TCP,low
1050,2024-01-01 00:49:00,89.145.16.105,6.34.147.167,TCP,low
1051,2024-01-01 00:50:00,27.216.250.149,15.127.192.56,UDP,critical
1052,2024-01-01 00:51:00,97.76.191.181,190.159.92.143,HTTP,low
1053,2024-01-01 00:52:00,180.113.122.44,79.195.95.193,UDP,medium
1054,2024-01-01 00:53:00,65.131.39.100,40.113.18.153,HTTP,high
1055,2024-01-01 00:54:00,119.141.75.236,188.136.246.170,UDP,high
1056,2024-01-01 00:55:00,62.230.139.54,15.127.192.56,TCP,medium
1057,2024-01-01 00:56:00,26.16.35.46,140.116.41.74,HTTPS,critical
1058,2024-01-01 00:57:00,91.102.243.5,6.34.147.167,ICMP,high
1059,2024-01-01 00:58:00,218.47.105.25,57.93.71.169,UDP,high
1060,2024-01-01 00:59:00,34.121.96.160,68.90.155.223,HTTPS,high
1061,2024-01-01 01:00:00,153.236.40.118,6.34.147.167,HTTPS,low
1062,2024-01-01 01:01:00,92.197.20.201,6.34.147.167,HTTP,high
1063,2024-01-01 01:02:00,193.210.100.45,47.110.238.251,HTTP,high
1064,2024-01-01 01:03:00,62.230.139.54,128.20.170.177,HTTP,critical
1065,2024-01-01 01:04:00,187.140.90.252,211.221.16.39,ICMP,low
1066,2024-01-01 01:05:00,65.131.39.100,164.79.84.146,HTTPS,medium
1067,2024-01-01 01:06:00,27.216.250.149,47.110.238.251,UDP,critical
1068,2024-01-01 01:07:00,112.122.189.210,79.195.95.193,TCP,critical
1069,2024-01-01 01:08:00,63.255.84.119,130.70.67.99,ICMP,medium
1070,2024-01-01 01:09:00,63.255.84.119,57.87.56.196,ICMP,low
1071,2024-01-01 01:10:00,156.74.141.162,12.95.5.194,ICMP,high
1072,2024-01-01 01:11:00,194.2.107.123,40.113.18.153,HTTPS,high
1073,2024-01-01 01:12:00,92.197.20.201,52.145.112.142,HTTP,medium
1074,2024-01-01 01:13:00,42.122.236.15,164.79.84.146,TCP,high
1075,2024-01-01 01:14:00,100.144.34.3,115.122.161.93,UDP,critical
1076,2024-01-01 01:15:00,153.165.130.71,135.122.150.81,HTTP,critical
1077,2024-01-01 01:16:00,153.236.40.118,53.152.123.44,HTTPS,medium
1078,2024-01-01 01:17:00,124.163.215.74,220.5.46.128,ICMP,high
1079,2024-01-01 01:18:00,88.156.169.214,135.122.150.81,ICMP,critical
1080,2024-01-01 01:19:00,89.145.16.105,66.9.20.163,HTTPS,medium
1081,2024-01-01 01:20:00,112.122.189.210,208.117.243.215,UDP,critical
1082,2024-01-01 01:21:00,223.50.223.149,93.117.76.140,ICMP,low
1083,2024-01-01 01:22:00,112.122.189.210,190.159.92.143,HTTP,medium
1084,2024-01-01 01:23:00,190.100.209.121,179.121.34.7,HTTP,low
1085,2024-01-01 01:24:00,43.206.132.118,188.136.246.170,HTTPS,low
1086,2024-01-01 01:25:00,43.206.132.118,100.161.236.0,TCP,critical
1087,2024-01-01 01:26:00,91.102.243.5,73.172.92.79,HTTP,high
